@relation 'mutationvariants-weka.filters.unsupervised.attribute.StringToNominal-Rfirst-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5'

@attribute KOSJ950102 numeric
@attribute KOSJ950107 numeric
@attribute KOSJ950112 numeric
@attribute GENE_FAMILY numeric
@attribute class {pathogenic,benign,conflicting,risk,unknown}

@data
66.4,71.2,60.6,11623,pathogenic
0,0,0,20611,pathogenic
0.5,0.8,0.1,9086,pathogenic
0,0,0,11772,pathogenic
0.1,0.3,1,25360,pathogenic
5.7,0.1,1.9,9509,benign
4.2,1.2,0.5,1787,pathogenic
0.1,1.8,0.7,1787,benign
58.5,78.1,66.7,3052,pathogenic
0.4,1.1,2.7,12412,pathogenic
0,0,0,19190,pathogenic
0.1,0.1,0.3,10680,benign
0.1,0.3,1,16877,benign
0.1,4.3,3.2,13780,pathogenic
4.6,6.2,3.9,4263,pathogenic
2.1,5.9,1.7,2942,pathogenic
2.6,0.4,0.8,9967,pathogenic
0.1,0.4,0.5,10597,pathogenic
0.1,0.1,0.4,7516,benign
8.4,11.7,7.5,3585,benign
0.1,4.3,3.2,23168,benign
0.5,0.1,0.5,21316,benign
0.1,0.1,0.4,1122,pathogenic
0,0,0,17098,pathogenic
0.8,1.7,1,2213,benign
0.7,0.1,0.2,27337,benign
0.1,0.3,1,25302,benign
0.5,0.1,0.5,10582,benign
0.1,0.3,0.2,23216,benign
82.8,91.5,77.9,17098,pathogenic
0,0,0,6572,pathogenic
0.1,0.1,0.7,17098,pathogenic
0.7,0.8,0.4,4883,benign
0.3,1.7,2,14880,pathogenic
0.7,0.1,0.6,14880,pathogenic
0.7,0.8,0.4,6664,pathogenic
3,0.3,0.1,19986,pathogenic
0.1,0.3,1,28422,pathogenic
0.5,0.1,0.5,3518,pathogenic
0,0,0,18603,pathogenic
4.2,1.2,0.5,379,benign
0.1,0.1,1.7,12403,pathogenic
0.1,0.1,0.5,9069,benign
0.5,0.9,0.5,6091,pathogenic
0.1,0.1,0,713,benign
0.5,0.9,0.5,8616,pathogenic
0.1,0.3,0.2,5542,pathogenic
5.7,0.1,1.9,713,benign
0,0,0,12362,pathogenic
0.1,0.7,0,7436,pathogenic
0.1,0.3,0.1,21176,pathogenic
0,0,0,21176,pathogenic
0.1,0.1,0.2,6677,pathogenic
1.1,0.1,0.3,6677,pathogenic
0,0,0,24650,pathogenic
3,0.3,0.1,6601,pathogenic
0.3,1.7,2,7585,pathogenic
0.1,0.3,0.1,8859,pathogenic
0.1,0.1,0.1,8859,pathogenic
0.7,0.1,0.2,8859,pathogenic
0.1,0.1,0.5,8859,pathogenic
0,0,0,1100,pathogenic
82.8,91.5,77.9,4335,benign
0,0,0,9585,pathogenic
0.5,0.1,0.5,18802,pathogenic
0,0,0,1101,pathogenic
2.3,8.3,9.4,19309,pathogenic
0,0,0,2214,pathogenic
0,0,0,29357,pathogenic
2.6,0.4,0.8,5173,pathogenic
0.5,0.1,0.1,44,benign
0,0,0,1101,pathogenic
0,0,0,1044,pathogenic
0.1,0.1,1.7,1044,pathogenic
0.5,0.9,0.5,1044,pathogenic
0.1,0.3,1,9008,benign
0.1,0.1,0.8,8142,pathogenic
0.1,0.1,0.4,2073,pathogenic
0.1,0.1,1.7,12363,pathogenic
3,0.3,0.1,9024,pathogenic
0.1,0.1,0,11114,pathogenic
4.6,6.2,3.9,9967,pathogenic
0,0,0,30765,pathogenic
0.1,0.3,1,7590,benign
0.1,0.1,0.5,9180,pathogenic
0.7,0.1,0.2,2858,pathogenic
3,0.3,0.1,4284,pathogenic
1.5,0.1,0.7,11037,pathogenic
0.1,0.1,1.7,10982,pathogenic
0.1,0.3,0.8,18234,pathogenic
0,0,0,3582,pathogenic
0,0,0,30883,pathogenic
5.7,0.1,1.9,21042,pathogenic
0.1,4.3,3.2,11389,pathogenic
1.4,0.1,0.9,24595,pathogenic
0.5,0.9,0.5,2973,pathogenic
0.5,0.1,0.1,6081,pathogenic
8.4,11.7,7.5,13221,pathogenic
0.1,0.1,0.5,13221,pathogenic
0.4,1.1,2.7,7217,benign
0.1,0.1,0.2,6493,benign
0,0,0,28396,pathogenic
0,0,0,2962,pathogenic
2.3,8.3,9.4,358,pathogenic
59,72.3,58.8,795,pathogenic
0.1,0.1,0.1,5330,pathogenic
0.5,0.1,0.5,5330,pathogenic
0.1,0.1,0.2,92,pathogenic
0.1,0.1,0.1,5330,pathogenic
58.5,78.1,66.7,5330,pathogenic
0,0,0,11226,pathogenic
0.1,0.1,0.3,26541,benign
0.8,1.7,1,5213,benign
0.5,0.8,0.1,25118,pathogenic
0.1,0.6,0.3,12679,pathogenic
0.1,0.1,0.5,3236,pathogenic
0.1,0.3,0.1,8768,pathogenic
0.1,0.1,0.7,1985,pathogenic
0.5,0.1,0.1,17861,pathogenic
0.8,1.7,1,17861,pathogenic
2.3,8.3,9.4,17861,pathogenic
2.8,0.1,3.6,15506,pathogenic
0,0,0,6547,pathogenic
0.1,0.1,0.4,12010,pathogenic
49.8,67.3,57.1,6294,pathogenic
4.2,1.2,0.5,10484,pathogenic
2.4,0.1,3.9,10484,pathogenic
3,0.3,0.1,12403,pathogenic
0.1,0.1,0.5,4263,pathogenic
4.2,1.2,0.5,6052,pathogenic
0.5,1.2,0.2,1786,pathogenic
0.5,0.1,0.5,6888,pathogenic
2,2.6,2.7,13013,benign
3,0.3,0.1,15836,pathogenic
0,0,0,13902,pathogenic
0,0,0,17966,pathogenic
0.1,0.1,0,1633,pathogenic
82.8,91.5,77.9,13436,benign
4.2,1.2,0.5,329,benign
1.4,0.1,0.9,17642,pathogenic
58.5,78.1,66.7,11389,pathogenic
8.4,11.7,7.5,4800,pathogenic
0.1,1.5,0.9,10872,pathogenic
0,0,0,30262,pathogenic
0.5,0.1,0.1,30262,pathogenic
0.1,0.1,0.4,30262,pathogenic
0.1,0.1,0.5,12726,pathogenic
0,0,0,3330,pathogenic
1.5,0.1,0.7,3330,pathogenic
0.1,0.1,0.5,3330,pathogenic
58.5,78.1,66.7,4083,pathogenic
0.1,0.1,0.1,4083,pathogenic
2.4,0.1,3.9,4083,pathogenic
1.5,0.1,0.7,4083,pathogenic
0.1,0.3,1,10940,pathogenic
0.5,0.1,0.5,10940,pathogenic
66.4,71.2,60.6,1388,pathogenic
1.5,0.1,0.7,1388,pathogenic
0.1,1.8,0.7,1388,pathogenic
0,0,0,428,pathogenic
0.1,0.3,0.2,19139,pathogenic
0.7,0.1,0.2,19139,pathogenic
0,0,0,20509,pathogenic
0,0,0,866,pathogenic
0.6,0.9,0.5,9282,pathogenic
0.1,0.4,0.1,9282,pathogenic
0.6,0.1,1,9282,pathogenic
0.3,1.7,2,9282,pathogenic
0.8,1.7,1,25947,pathogenic
2.3,8.3,9.4,25947,pathogenic
0,0,0,7527,pathogenic
0,0,0,6547,pathogenic
0,0,0,24969,pathogenic
0,0,0,24969,pathogenic
0.1,0.1,0.3,2198,pathogenic
0.1,0.1,2.3,1101,pathogenic
0,0,0,1100,pathogenic
0.1,4.3,3.2,18750,benign
0,0,0,1100,pathogenic
0.1,0.1,0.2,29203,pathogenic
0,0,0,1100,pathogenic
0.9,1.7,1.2,24245,benign
4.6,6.2,3.9,16035,benign
0.6,0.9,0.5,25266,benign
0,0,0,1100,pathogenic
0.5,0.1,0.5,4193,benign
0,0,0,1100,pathogenic
0.4,1.1,2.7,18806,benign
0.1,0.3,0.2,6535,benign
0.1,0.1,1.7,17084,benign
0,0,0,1100,pathogenic
0,0,0,42,pathogenic
0,0,0,6547,pathogenic
0,0,0,1100,pathogenic
0,0,0,1100,pathogenic
0,0,0,7908,pathogenic
1.4,0.1,0.9,2745,pathogenic
4.2,1.2,0.5,10889,pathogenic
0,0,0,1100,pathogenic
0,0,0,1100,pathogenic
0.1,0.1,1.7,4195,pathogenic
0.3,1.7,2,12403,benign
0.5,0.9,0.5,2201,pathogenic
0.1,0.4,0.1,18514,pathogenic
0.1,0.1,0.5,16187,pathogenic
0.8,1.7,1,7883,benign
0.1,0.1,0.1,18276,pathogenic
0.5,0.1,0.1,1101,pathogenic
0,0,0,1101,pathogenic
0.1,0.3,0.1,17245,benign
0.1,0.1,0.2,2213,pathogenic
0.1,0.1,0.8,12559,benign
0.1,0.1,0.2,6903,pathogenic
0.4,1.1,2.7,17084,benign
0,0,0,1101,pathogenic
0,0,0,1101,pathogenic
5.7,0.1,1.9,4883,benign
0,0,0,1101,pathogenic
0.1,0.1,2.3,1101,pathogenic
0.5,0.1,0.5,23791,benign
0,0,0,3748,pathogenic
0.5,0.1,0.1,7525,pathogenic
59,72.3,58.8,12363,benign
0,0,0,1101,pathogenic
0.9,1.7,1.2,28178,pathogenic
0,0,0,1101,pathogenic
0,0,0,1101,pathogenic
0,0,0,1101,pathogenic
0,0,0,1101,pathogenic
49.8,67.3,57.1,6294,pathogenic
0,0,0,1101,pathogenic
0,0,0,1101,pathogenic
0,0,0,1101,pathogenic
58.5,78.1,66.7,29007,benign
0.5,0.1,0.5,25896,pathogenic
0,0,0,1101,pathogenic
0.5,0.9,0.5,2201,pathogenic
0,0,0,20626,pathogenic
4.6,6.2,3.9,11654,benign
4.6,6.2,3.9,4284,pathogenic
0,0,0,1101,pathogenic
49.8,67.3,57.1,7883,benign
0,0,0,1101,pathogenic
0.8,1.7,1,9024,benign
0.1,4.3,3.2,27337,benign
0.1,0.1,0.8,7720,pathogenic
0.5,0.1,0.5,16068,benign
0.4,1.1,2.7,12687,pathogenic
0,0,0,1101,pathogenic
0,0,0,1101,pathogenic
0.1,0.1,0.5,20194,pathogenic
0,0,0,1101,pathogenic
0.3,1.7,2,29216,benign
0.5,0.8,0.1,21062,pathogenic
0.1,0.1,1.7,11273,benign
0.5,0.1,0.5,18062,pathogenic
0,0,0,29110,pathogenic
0.1,0.1,0.8,4218,pathogenic
0.5,0.1,0.5,6416,pathogenic
0.1,0.3,1,24123,pathogenic
2,2.6,2.7,19747,pathogenic
0.5,0.1,0.1,18618,pathogenic
3,0.3,0.1,13486,pathogenic
0.5,0.1,0.5,6414,pathogenic
5.7,0.1,1.9,7765,pathogenic
1.5,0.1,0.7,870,benign
4.6,6.2,3.9,870,benign
0,0,0,1968,pathogenic
2.6,0.4,0.8,10524,benign
0,0,0,1968,pathogenic
0,0,0,25801,pathogenic
0,0,0,1968,pathogenic
0,0,0,1968,pathogenic
58.5,78.1,66.7,2209,benign
0,0,0,1968,pathogenic
0.1,0.4,0.5,1968,pathogenic
5.7,0.1,1.9,1968,pathogenic
0,0,0,1968,pathogenic
0,0,0,1968,pathogenic
0,0,0,12403,pathogenic
0.3,1.7,2,1968,pathogenic
0,0,0,1968,pathogenic
0.1,4.3,3.2,1968,pathogenic
0.1,1.1,0.4,4180,pathogenic
0.1,0.1,0.2,4180,pathogenic
0.1,0.1,1.7,4180,pathogenic
5.7,0.1,1.9,90,pathogenic
0.1,0.1,1.7,9462,pathogenic
0.5,0.1,0.5,9462,pathogenic
0.1,0.1,0.5,6826,pathogenic
0.5,0.1,0.5,6826,pathogenic
4.2,1.2,0.5,1122,pathogenic
0.1,0.1,0.2,1122,pathogenic
0,0,0,11204,pathogenic
0,0,0,13829,pathogenic
0.3,1.7,2,2770,pathogenic
0.6,0.9,0.5,4235,pathogenic
0.1,0.3,0.1,1713,pathogenic
0.1,0.1,0.1,4235,pathogenic
0.1,0.1,0.5,1713,pathogenic
0.1,0.1,0.5,1713,pathogenic
0.1,0.1,0.5,1884,pathogenic
0.5,0.1,0.5,1713,pathogenic
0.5,0.1,0.5,9115,pathogenic
0.1,0.3,0.1,9115,pathogenic
1.4,0.1,0.9,9115,pathogenic
0.3,1.7,2,9115,pathogenic
0.1,0.1,0.3,9115,pathogenic
5.7,5.8,4.9,9115,pathogenic
59,72.3,58.8,9115,pathogenic
0.8,1.7,1,9115,pathogenic
2,2.6,2.7,9115,pathogenic
0.1,1.5,0.9,9115,pathogenic
0.7,0.8,0.4,719,pathogenic
0.1,0.1,0.1,719,pathogenic
0.1,0.3,0.2,719,pathogenic
0,0,0,719,pathogenic
0,0,0,10983,pathogenic
0,0,0,6483,pathogenic
0,0,0,10983,pathogenic
0.1,1.5,0.9,23216,pathogenic
0,0,0,10983,pathogenic
0.5,0.1,0.1,16378,pathogenic
0.1,0.1,0.3,10983,pathogenic
0.6,0.9,0.5,12403,pathogenic
0.3,1.7,2,10983,pathogenic
0,0,0,10983,pathogenic
0.5,0.9,0.5,28358,benign
0.1,0.1,0.4,9462,pathogenic
0.1,0.3,0.2,9462,pathogenic
0.1,0.7,0,4136,pathogenic
1.5,0.1,0.7,361,benign
0,0,0,4175,pathogenic
0.1,0.1,0.2,11950,benign
0,0,0,6694,pathogenic
0.1,0.3,0.2,20305,benign
3,0.3,0.1,6694,pathogenic
0.1,0.1,1.7,6256,benign
0,0,0,6694,pathogenic
58.5,78.1,66.7,7594,pathogenic
4.6,6.2,3.9,8905,benign
0.5,0.8,0.1,6158,pathogenic
0.1,0.1,0.5,9069,pathogenic
0.1,0.1,0.5,11957,pathogenic
0.1,4.3,3.2,11957,pathogenic
0.1,1.5,0.9,34383,benign
0.1,0.1,0.5,7323,pathogenic
2.8,0.1,3.6,7323,pathogenic
0.1,1.5,0.9,2209,pathogenic
0.1,0.3,1,3602,pathogenic
0.1,0.1,0.2,3602,pathogenic
0,0,0,3602,pathogenic
58.5,78.1,66.7,24565,benign
0,0,0,14341,pathogenic
1.7,1.7,3.4,30521,pathogenic
0.1,0.3,1,30521,pathogenic
1.7,1.7,3.4,30521,pathogenic
0.1,0.1,0.5,30521,pathogenic
0.6,0.9,0.5,30521,pathogenic
5.7,0.1,1.9,1397,pathogenic
0.1,0.3,1,1397,pathogenic
1.7,1.7,3.4,1397,pathogenic
5.7,0.1,1.9,10591,pathogenic
0.1,0.3,1,10591,pathogenic
0.1,0.3,0.2,59,benign
5.7,0.1,1.9,10591,pathogenic
0.1,0.1,1.7,10591,pathogenic
0.1,0.1,0.1,10591,pathogenic
0.1,0.1,0.2,10933,pathogenic
0.3,1.7,2,10933,pathogenic
0.9,1.7,1.2,9829,pathogenic
0.1,0.1,0.8,9829,pathogenic
58.5,78.1,66.7,9829,pathogenic
2,2.6,2.7,9829,pathogenic
4.2,1.2,0.5,23213,benign
0.1,0.1,1.7,1480,pathogenic
0.1,1.8,0.7,14450,pathogenic
0.9,1.7,1.2,14450,pathogenic
0.7,0.8,0.4,10727,benign
0.5,0.1,0.1,29086,benign
82.8,91.5,77.9,1958,benign
0.7,0.1,0.6,713,pathogenic
0,0,0,2020,pathogenic
0.1,0.1,0.2,7579,pathogenic
5.7,0.1,1.9,7579,pathogenic
5.7,0.1,1.9,7579,pathogenic
0.1,0.1,0.2,7579,pathogenic
0.7,0.1,0.2,7579,pathogenic
0.7,0.1,0.6,7579,pathogenic
0.3,1.7,2,7579,pathogenic
0,0,0,7579,pathogenic
0.1,0.1,0.4,3754,pathogenic
0.1,0.3,0.2,3434,pathogenic
0.1,0.1,0.5,7983,pathogenic
2.3,8.3,9.4,10683,pathogenic
0,0,0,10683,pathogenic
0.5,0.1,0.5,10683,pathogenic
0.1,0.4,0.1,10683,pathogenic
0.5,0.1,0.5,10683,pathogenic
0.5,0.1,0.5,10683,pathogenic
0.5,0.1,0.5,8818,pathogenic
0.1,0.1,0.3,11460,pathogenic
59,72.3,58.8,7720,benign
0.1,0.3,1,12403,benign
0,0,0,20207,pathogenic
0.1,0.3,0.2,2860,pathogenic
0.9,1.7,1.2,2860,pathogenic
0.1,0.1,0.2,2860,pathogenic
5.7,0.1,1.9,2860,pathogenic
0.1,0.3,0.1,2860,pathogenic
0.1,0.1,0.8,2860,pathogenic
0.1,0.1,0.5,2860,pathogenic
0.1,0.3,0.1,20278,pathogenic
0.5,0.9,0.5,2860,pathogenic
7.8,0.8,0.1,7720,benign
0.3,1.7,2,2860,pathogenic
58.5,78.1,66.7,28984,pathogenic
0.1,0.3,0.1,28984,pathogenic
0.5,0.1,0.1,12403,pathogenic
4.6,6.2,3.9,11226,benign
0,0,0,11226,pathogenic
0.6,0.9,0.5,15946,benign
0.1,0.1,2.3,11762,benign
0.5,0.1,0.1,2942,benign
0.5,0.1,0.1,11762,benign
4.6,6.2,3.9,11762,pathogenic
0.5,0.1,0.1,7572,pathogenic
0,0,0,11762,pathogenic
46.5,78.9,56.8,11762,pathogenic
0,0,0,11762,pathogenic
0,0,0,11762,pathogenic
0,0,0,11762,pathogenic
60.3,75.9,68.2,11273,benign
1.5,0.1,0.7,11762,pathogenic
5.7,0.1,1.9,11762,pathogenic
0.7,0.1,0.2,11762,pathogenic
0.5,0.9,0.5,29419,pathogenic
0.1,0.3,1,11762,pathogenic
5.7,0.1,1.9,11782,pathogenic
0.1,0.1,0.7,21555,benign
4.2,1.2,0.5,3579,pathogenic
0.5,0.9,0.5,7208,benign
0.1,0.1,0.7,3579,pathogenic
0.5,0.1,0.5,3579,pathogenic
0,0,0,3579,pathogenic
0.5,0.9,0.5,3579,pathogenic
4.2,1.2,0.5,19185,pathogenic
0.1,0.1,0.5,12601,pathogenic
0.1,0.3,1,12601,pathogenic
0,0,0,12698,pathogenic
0,0,0,12698,pathogenic
0.1,0.1,0.5,11724,pathogenic
0.1,1.1,0.4,11724,pathogenic
0.6,0.9,0.5,11743,pathogenic
0.1,0.1,0.2,11743,pathogenic
0.1,0.4,0.5,11743,pathogenic
0.1,0.1,1.7,11743,pathogenic
0.1,0.1,0.2,11743,pathogenic
0.1,0.1,0.2,3309,benign
0,0,0,29427,pathogenic
5.7,0.1,1.9,29427,pathogenic
0.3,1.7,2,29427,pathogenic
0.1,0.1,0.2,29427,pathogenic
0.5,0.1,0.5,29427,pathogenic
0.1,0.1,0.1,29427,pathogenic
0,0,0,29427,pathogenic
0,0,0,29427,pathogenic
0,0,0,29427,pathogenic
0,0,0,29427,pathogenic
0.6,0.9,0.5,29427,pathogenic
0,0,0,29427,pathogenic
1.7,1.7,3.4,6636,pathogenic
59,72.3,58.8,4284,pathogenic
0.1,0.3,1,34,pathogenic
4.6,6.2,3.9,5024,pathogenic
0.5,0.1,0.5,4284,pathogenic
0.1,0.1,0.8,3097,benign
0.1,0.1,0.5,4284,pathogenic
0.8,1.7,1,4284,pathogenic
0.6,0.9,0.5,4284,pathogenic
0.9,1.7,1.2,10591,pathogenic
0.1,0.3,0.2,10591,benign
60.3,75.9,68.2,10591,pathogenic
1.4,0.1,0.9,10591,pathogenic
0.1,0.3,0.2,10591,pathogenic
1.5,0.1,0.7,10591,pathogenic
0.8,1.7,1,10591,pathogenic
0.8,1.7,1,10591,pathogenic
1.9,2.7,3.6,10591,pathogenic
0.8,1.7,1,10591,pathogenic
0.1,0.1,0.2,6770,pathogenic
0,0,0,6770,pathogenic
0.1,0.1,0.8,427,benign
0.1,0.1,0.5,10969,pathogenic
0.1,0.1,1.7,8803,benign
1.4,0.1,0.9,17416,benign
2.1,5.9,1.7,2942,pathogenic
0.1,0.3,0.1,6769,benign
7.8,0.8,0.1,11825,pathogenic
7.8,0.8,0.1,15685,benign
0.6,0.9,0.5,756,pathogenic
0,0,0,3097,pathogenic
2.3,8.3,9.4,443,pathogenic
0.1,0.1,1.7,21555,benign
0.1,0.1,0.5,4454,benign
0.5,0.1,0.1,11957,benign
0,0,0,10969,pathogenic
5.7,0.1,1.9,7150,pathogenic
0.5,0.9,0.5,14263,benign
1.4,0.1,0.9,445,benign
0.1,0.1,0.1,92,pathogenic
60.3,75.9,68.2,428,benign
0.1,0.3,0.2,428,benign
0.3,1.7,2,428,benign
0.1,1.1,0.4,428,benign
60.3,75.9,68.2,29168,benign
0,0,0,7133,pathogenic
0.6,0.1,1,9143,pathogenic
0.1,0.4,0.1,28862,pathogenic
60.3,75.9,68.2,19185,benign
0,0,0,4065,pathogenic
1.5,0.1,0.7,2186,pathogenic
0.1,0.1,0.8,26090,benign
0.8,1.7,1,21497,benign
0.1,0.1,0.5,14674,pathogenic
0,0,0,3748,pathogenic
5.7,0.1,1.9,16950,pathogenic
0,0,0,746,pathogenic
0.1,0.1,0.4,6547,pathogenic
0.1,4.3,3.2,1480,pathogenic
0,0,0,6636,pathogenic
0.5,0.1,0.1,14234,benign
0.4,1.1,2.7,583,benign
0.1,0.1,0.2,10483,pathogenic
0.1,0.1,1.7,14258,benign
2.4,0.1,3.9,29021,benign
2.6,0.4,0.8,15573,benign
0.1,0.1,0.4,17089,benign
0.1,0.1,1.7,3706,benign
0.3,1.7,2,12403,benign
2.4,0.1,3.9,12403,benign
0.4,1.1,2.7,12363,pathogenic
0.3,1.7,2,27424,benign
0.1,0.1,1.7,29501,benign
0.5,0.1,0.5,12403,benign
0,0,0,3519,pathogenic
1.5,0.1,0.7,2524,benign
0,0,0,12403,pathogenic
0.5,0.1,0.1,13345,benign
0.5,0.1,0.1,26594,benign
0.8,1.7,1,25244,benign
0.1,0.1,0.3,1787,pathogenic
0,0,0,21869,pathogenic
0.1,0.1,0.8,9177,benign
0,0,0,3603,pathogenic
0.1,0.3,0.1,18654,benign
0.1,0.1,0.8,11233,pathogenic
0.5,0.1,0.5,8582,pathogenic
0.5,0.1,0.5,29182,benign
0.1,0.1,0.4,2227,pathogenic
0.3,1.7,2,3603,pathogenic
1.5,0.1,0.7,11773,pathogenic
0,0,0,7230,pathogenic
0.1,0.3,0.2,5542,benign
7.8,0.8,0.1,6408,benign
60.3,75.9,68.2,10484,benign
0.4,1.1,2.7,11773,pathogenic
0,0,0,3603,pathogenic
0,0,0,3603,pathogenic
58.5,78.1,66.7,8582,pathogenic
0.1,1.5,0.9,21876,benign
0.1,0.1,1.7,8582,pathogenic
0.1,1.8,0.7,8142,benign
2.3,8.3,9.4,12403,benign
0.1,0.1,0.3,10484,pathogenic
0.1,0.1,0.2,3122,benign
0.1,0.1,0.4,7871,pathogenic
3,0.3,0.1,3497,benign
0,0,0,7551,pathogenic
0,0,0,12403,pathogenic
0.6,0.9,0.5,6296,benign
2.1,5.9,1.7,19747,benign
0.1,0.1,0.5,22140,benign
4.6,6.2,3.9,12403,benign
0,0,0,4135,pathogenic
0,0,0,2928,pathogenic
0.5,0.8,0.1,3603,pathogenic
0.5,0.1,0.5,2201,benign
58.5,78.1,66.7,1480,pathogenic
0,0,0,1100,pathogenic
58.5,78.1,66.7,20001,pathogenic
0.1,1.1,0.4,10588,pathogenic
0,0,0,1100,pathogenic
0.1,0.1,0.1,3603,pathogenic
0,0,0,3603,pathogenic
0.1,0.3,1,2214,pathogenic
0.1,0.1,0.2,3603,pathogenic
0.1,0.1,0.3,12403,benign
1.5,0.1,0.7,12403,benign
0.1,0.1,0.3,10484,pathogenic
0.5,0.9,0.5,2201,pathogenic
0.5,0.1,0.5,30224,pathogenic
0.1,0.1,0.2,10484,pathogenic
0.1,0.1,0.1,11444,pathogenic
0.6,0.9,0.5,17098,pathogenic
0,0,0,1100,pathogenic
0,0,0,34,pathogenic
2.1,5.9,1.7,10519,pathogenic
0,0,0,12403,pathogenic
0.1,0.1,1.7,9179,pathogenic
0.8,1.7,1,11772,pathogenic
0,0,0,4115,pathogenic
0.1,0.1,0.2,6155,pathogenic
1.9,2.7,3.6,7146,pathogenic
0,0,0,3603,pathogenic
0.1,0.1,0.2,3604,pathogenic
0.1,0.1,2.3,3603,pathogenic
0.5,0.8,0.1,3603,pathogenic
0.1,0.1,0.3,3603,pathogenic
0,0,0,3603,pathogenic
0.5,0.8,0.1,9884,pathogenic
0,0,0,3603,pathogenic
0.1,0.1,0.3,30696,pathogenic
0.5,0.8,0.1,3603,pathogenic
0,0,0,3603,pathogenic
0,0,0,130,pathogenic
0.8,1.7,1,14000,pathogenic
4.6,6.2,3.9,11604,benign
5.7,0.1,1.9,9069,pathogenic
0.1,0.3,1,18618,pathogenic
0.1,0.1,0.8,7551,pathogenic
59,72.3,58.8,17089,benign
0.1,0.3,0.1,17089,pathogenic
0,0,0,11120,pathogenic
0.3,1.7,2,15946,benign
49.8,67.3,57.1,3483,pathogenic
0.5,0.1,0.1,11276,benign
0,0,0,7551,pathogenic
0,0,0,3603,pathogenic
0.5,0.8,0.1,3603,pathogenic
0.9,1.4,0.5,39433,pathogenic
58.5,78.1,66.7,23166,benign
0.1,0.1,0.2,17993,benign
0,0,0,939,pathogenic
0.5,0.8,0.1,3603,pathogenic
0.1,0.1,1.7,13436,benign
0.8,1.7,1,566,pathogenic
0.1,0.1,1.7,29253,pathogenic
0,0,0,3603,pathogenic
5.7,0.1,1.9,10597,benign
0.5,0.9,0.5,11630,benign
0,0,0,8860,pathogenic
0.8,1.7,1,12362,pathogenic
0.1,0.7,0,11237,pathogenic
0.1,0.1,1.7,11237,pathogenic
2.3,8.3,9.4,3603,pathogenic
0.1,0.1,0.4,493,benign
0.1,1.5,0.9,3603,pathogenic
0.9,1.7,1.2,30224,pathogenic
0.5,0.8,0.1,11773,pathogenic
0,0,0,12703,pathogenic
0,0,0,7127,pathogenic
0.3,1.7,2,26661,benign
0.1,0.1,1.7,10471,pathogenic
0.1,0.1,0.1,20761,pathogenic
0.5,0.8,0.1,3603,pathogenic
0.3,1.7,2,4827,pathogenic
0.1,0.1,1.7,6207,benign
0,0,0,9585,pathogenic
0.1,0.3,0.2,3438,pathogenic
59,72.3,58.8,10591,benign
0.7,0.1,0.6,22932,pathogenic
0.1,0.1,0.5,11551,pathogenic
4.6,6.2,3.9,10591,pathogenic
0.1,0.1,1.7,7595,benign
0.1,0.1,0.2,30372,benign
0.3,1.7,2,18083,pathogenic
4.6,6.2,3.9,24565,benign
0.8,1.7,1,12403,benign
82.8,91.5,77.9,8918,pathogenic
0.1,0.4,0.5,7576,pathogenic
0,0,0,3052,pathogenic
0.1,1.5,0.9,7108,pathogenic
0,0,0,11190,pathogenic
0,0,0,7720,pathogenic
0.4,1.1,2.7,4827,pathogenic
82.8,91.5,77.9,6251,pathogenic
0.1,4.3,3.2,7577,pathogenic
0.7,0.1,0.2,9179,pathogenic
0.3,1.7,2,428,benign
0,0,0,3603,pathogenic
0,0,0,2343,pathogenic
58.5,78.1,66.7,7577,pathogenic
0.1,0.1,0.7,8967,pathogenic
0.3,1.7,2,20207,benign
0,0,0,8967,pathogenic
0,0,0,1078,pathogenic
0.5,0.1,0.1,1078,pathogenic
0,0,0,3433,pathogenic
0.1,0.3,0.1,2711,pathogenic
0.1,0.1,0.3,2711,pathogenic
0.5,0.8,0.1,2711,pathogenic
0.5,0.1,0.5,6859,pathogenic
4.6,6.2,3.9,379,benign
1.1,0.1,0.3,6859,pathogenic
0.1,0.3,1,6859,pathogenic
2.6,0.4,0.8,12601,benign
60.3,75.9,68.2,11720,benign
0,0,0,9820,pathogenic
0.1,0.3,1,19016,pathogenic
0.1,0.1,0.2,20788,benign
0.5,0.9,0.5,4284,pathogenic
0,0,0,2019,pathogenic
0,0,0,18423,pathogenic
0,0,0,18423,pathogenic
0,0,0,18423,pathogenic
0,0,0,18423,pathogenic
0,0,0,18423,pathogenic
0,0,0,18423,pathogenic
0,0,0,18423,pathogenic
0,0,0,18423,pathogenic
0,0,0,18423,pathogenic
2.3,8.3,9.4,25481,benign
0,0,0,18423,pathogenic
0,0,0,18423,pathogenic
0.1,0.1,1.7,28741,benign
0,0,0,18423,pathogenic
0,0,0,18423,pathogenic
0,0,0,3052,pathogenic
0.1,0.1,0.4,3603,pathogenic
0.1,0.1,0.5,6547,pathogenic
0.1,4.3,3.2,30497,pathogenic
0.1,0.1,0.4,4313,benign
0,0,0,11474,pathogenic
0.1,1.8,0.7,600,benign
2.1,5.9,1.7,19191,pathogenic
0.5,0.1,0.5,34,pathogenic
0,0,0,129,pathogenic
0.1,0.1,0.2,130,pathogenic
0.1,0.1,0.2,32456,pathogenic
